node_id,head,u,v_x,v_y,v_mag,i_x,i_y,i_mag,q,phi
1,9.0,0.0,0,0,0,0,0,0,0,0
2,9.0,0.0,0,0,0,0,0,0,0,0
3,13.5,0.0,0,0,0,0,0,0,0,0
4,13.5,0.0,0,0,0,0,0,0,0,0
5,9.0,0.0,0,0,0,0,0,0,0,0
6,13.5,0.0,0,0,0,0,0,0,0,0
7,10.777862870829939,46.870834762841696,0,0,0,0,0,0,0,0
8,9.08169207160568,30.231399222451728,0,0,0,0,0,0,0,0
9,9.0,0.0,0,0,0,0,0,0,0,0
10,17.39222865828241,170.61776313775044,0,0,0,0,0,0,0,0
11,10.536712773320351,103.36515230627265,0,0,0,0,0,0,0,0
12,9.0,0.0,0,0,0,0,0,0,0,0
13,9.0,0.0,0,0,0,0,0,0,0,0
14,9.0,0.0,0,0,0,0,0,0,0,0
15,9.0,0.0,0,0,0,0,0,0,0,0
16,9.0,0.0,0,0,0,0,0,0,0,0
17,9.0,0.0,0,0,0,0,0,0,0,0
18,9.0,0.0,0,0,0,0,0,0,0,0
19,9.0,0.0,0,0,0,0,0,0,0,0
20,9.0,0.0,0,0,0,0,0,0,0,0
21,9.0,0.0,0,0,0,0,0,0,0,0
22,9.0,0.0,0,0,0,0,0,0,0,0
23,9.0,0.0,0,0,0,0,0,0,0,0
24,9.0,0.0,0,0,0,0,0,0,0,0
25,9.0,0.0,0,0,0,0,0,0,0,0
26,9.0,0.0,0,0,0,0,0,0,0,0
27,9.0,0.0,0,0,0,0,0,0,0,0
28,9.0,0.0,0,0,0,0,0,0,0,0
29,9.0,0.0,0,0,0,0,0,0,0,0
30,9.0,0.0,0,0,0,0,0,0,0,0
31,9.0,0.0,0,0,0,0,0,0,0,0
32,9.0,0.0,0,0,0,0,0,0,0,0
33,9.0,0.0,0,0,0,0,0,0,0,0
34,9.0,0.0,0,0,0,0,0,0,0,0
35,9.0,0.0,0,0,0,0,0,0,0,0
36,9.0,0.0,0,0,0,0,0,0,0,0
37,9.562500000000002,0.0,0,0,0,0,0,0,0,0
38,10.125000000000004,0.0,0,0,0,0,0,0,0,0
39,10.687500000000002,0.0,0,0,0,0,0,0,0,0
40,11.250000000000002,0.0,0,0,0,0,0,0,0,0
41,11.812500000000002,0.0,0,0,0,0,0,0,0,0
